Date_key,Dates,Day_name,Month_name,Year_name
20950629,2095-06-29,Wednesday,June,2095
20950630,2095-06-30,Thursday,June,2095
20950701,2095-07-01,Friday,July,2095
20950702,2095-07-02,Saturday,July,2095
20950703,2095-07-03,Sunday,July,2095
20950704,2095-07-04,Monday,July,2095
20950705,2095-07-05,Tuesday,July,2095
20950706,2095-07-06,Wednesday,July,2095
20950707,2095-07-07,Thursday,July,2095
20950708,2095-07-08,Friday,July,2095
20950709,2095-07-09,Saturday,July,2095
20950710,2095-07-10,Sunday,July,2095
20950711,2095-07-11,Monday,July,2095
20950712,2095-07-12,Tuesday,July,2095
20950713,2095-07-13,Wednesday,July,2095
20950714,2095-07-14,Thursday,July,2095
20950715,2095-07-15,Friday,July,2095
20950716,2095-07-16,Saturday,July,2095
20950717,2095-07-17,Sunday,July,2095
20950718,2095-07-18,Monday,July,2095
20950719,2095-07-19,Tuesday,July,2095
20950720,2095-07-20,Wednesday,July,2095
20950721,2095-07-21,Thursday,July,2095
20950722,2095-07-22,Friday,July,2095
20950723,2095-07-23,Saturday,July,2095
20950724,2095-07-24,Sunday,July,2095
20950725,2095-07-25,Monday,July,2095
20950726,2095-07-26,Tuesday,July,2095
20950727,2095-07-27,Wednesday,July,2095
20950728,2095-07-28,Thursday,July,2095
20950729,2095-07-29,Friday,July,2095
20950730,2095-07-30,Saturday,July,2095
20950731,2095-07-31,Sunday,July,2095
20950801,2095-08-01,Monday,August,2095
20950802,2095-08-02,Tuesday,August,2095
20950803,2095-08-03,Wednesday,August,2095
20950804,2095-08-04,Thursday,August,2095
20950805,2095-08-05,Friday,August,2095
20950806,2095-08-06,Saturday,August,2095
20950807,2095-08-07,Sunday,August,2095
20950808,2095-08-08,Monday,August,2095
20950809,2095-08-09,Tuesday,August,2095
20950810,2095-08-10,Wednesday,August,2095
20950811,2095-08-11,Thursday,August,2095
20950812,2095-08-12,Friday,August,2095
20950813,2095-08-13,Saturday,August,2095
20950814,2095-08-14,Sunday,August,2095
20950815,2095-08-15,Monday,August,2095
20950816,2095-08-16,Tuesday,August,2095
20950817,2095-08-17,Wednesday,August,2095
20950818,2095-08-18,Thursday,August,2095
20950819,2095-08-19,Friday,August,2095
20950820,2095-08-20,Saturday,August,2095
20950821,2095-08-21,Sunday,August,2095
20950822,2095-08-22,Monday,August,2095
20950823,2095-08-23,Tuesday,August,2095
20950824,2095-08-24,Wednesday,August,2095
20950825,2095-08-25,Thursday,August,2095
20950826,2095-08-26,Friday,August,2095
20950827,2095-08-27,Saturday,August,2095
20950828,2095-08-28,Sunday,August,2095
20950829,2095-08-29,Monday,August,2095
20950830,2095-08-30,Tuesday,August,2095
20950831,2095-08-31,Wednesday,August,2095
20950901,2095-09-01,Thursday,September,2095
20950902,2095-09-02,Friday,September,2095
20950903,2095-09-03,Saturday,September,2095
20950904,2095-09-04,Sunday,September,2095
20950905,2095-09-05,Monday,September,2095
20950906,2095-09-06,Tuesday,September,2095
20950907,2095-09-07,Wednesday,September,2095
20950908,2095-09-08,Thursday,September,2095
20950909,2095-09-09,Friday,September,2095
20950910,2095-09-10,Saturday,September,2095
20950911,2095-09-11,Sunday,September,2095
20950912,2095-09-12,Monday,September,2095
20950913,2095-09-13,Tuesday,September,2095
20950914,2095-09-14,Wednesday,September,2095
20950915,2095-09-15,Thursday,September,2095
20950916,2095-09-16,Friday,September,2095
20950917,2095-09-17,Saturday,September,2095
20950918,2095-09-18,Sunday,September,2095
20950919,2095-09-19,Monday,September,2095
20950920,2095-09-20,Tuesday,September,2095
20950921,2095-09-21,Wednesday,September,2095
20950922,2095-09-22,Thursday,September,2095
20950923,2095-09-23,Friday,September,2095
20950924,2095-09-24,Saturday,September,2095
20950925,2095-09-25,Sunday,September,2095
20950926,2095-09-26,Monday,September,2095
20950927,2095-09-27,Tuesday,September,2095
20950928,2095-09-28,Wednesday,September,2095
20950929,2095-09-29,Thursday,September,2095
20950930,2095-09-30,Friday,September,2095
20951001,2095-10-01,Saturday,October,2095
20951002,2095-10-02,Sunday,October,2095
20951003,2095-10-03,Monday,October,2095
20951004,2095-10-04,Tuesday,October,2095
20951005,2095-10-05,Wednesday,October,2095
20951006,2095-10-06,Thursday,October,2095
20951007,2095-10-07,Friday,October,2095
20951008,2095-10-08,Saturday,October,2095
20951009,2095-10-09,Sunday,October,2095
20951010,2095-10-10,Monday,October,2095
20951011,2095-10-11,Tuesday,October,2095
20951012,2095-10-12,Wednesday,October,2095
20951013,2095-10-13,Thursday,October,2095
20951014,2095-10-14,Friday,October,2095
20951015,2095-10-15,Saturday,October,2095
20951016,2095-10-16,Sunday,October,2095
20951017,2095-10-17,Monday,October,2095
20951018,2095-10-18,Tuesday,October,2095
20951019,2095-10-19,Wednesday,October,2095
20951020,2095-10-20,Thursday,October,2095
20951021,2095-10-21,Friday,October,2095
20951022,2095-10-22,Saturday,October,2095
20951023,2095-10-23,Sunday,October,2095
20951024,2095-10-24,Monday,October,2095
20951025,2095-10-25,Tuesday,October,2095
20951026,2095-10-26,Wednesday,October,2095
20951027,2095-10-27,Thursday,October,2095
20951028,2095-10-28,Friday,October,2095
20951029,2095-10-29,Saturday,October,2095
20951030,2095-10-30,Sunday,October,2095
20951031,2095-10-31,Monday,October,2095
20951101,2095-11-01,Tuesday,November,2095
20951102,2095-11-02,Wednesday,November,2095
20951103,2095-11-03,Thursday,November,2095
20951104,2095-11-04,Friday,November,2095
20951105,2095-11-05,Saturday,November,2095
20951106,2095-11-06,Sunday,November,2095
20951107,2095-11-07,Monday,November,2095
20951108,2095-11-08,Tuesday,November,2095
20951109,2095-11-09,Wednesday,November,2095
20951110,2095-11-10,Thursday,November,2095
20951111,2095-11-11,Friday,November,2095
20951112,2095-11-12,Saturday,November,2095
20951113,2095-11-13,Sunday,November,2095
20951114,2095-11-14,Monday,November,2095
20951115,2095-11-15,Tuesday,November,2095
20951116,2095-11-16,Wednesday,November,2095
20951117,2095-11-17,Thursday,November,2095
20951118,2095-11-18,Friday,November,2095
20951119,2095-11-19,Saturday,November,2095
20951120,2095-11-20,Sunday,November,2095
20951121,2095-11-21,Monday,November,2095
20951122,2095-11-22,Tuesday,November,2095
20951123,2095-11-23,Wednesday,November,2095
20951124,2095-11-24,Thursday,November,2095
20951125,2095-11-25,Friday,November,2095
20951126,2095-11-26,Saturday,November,2095
20951127,2095-11-27,Sunday,November,2095
20951128,2095-11-28,Monday,November,2095
20951129,2095-11-29,Tuesday,November,2095
20951130,2095-11-30,Wednesday,November,2095
20951201,2095-12-01,Thursday,December,2095
20951202,2095-12-02,Friday,December,2095
20951203,2095-12-03,Saturday,December,2095
20951204,2095-12-04,Sunday,December,2095
20951205,2095-12-05,Monday,December,2095
20951206,2095-12-06,Tuesday,December,2095
20951207,2095-12-07,Wednesday,December,2095
20951208,2095-12-08,Thursday,December,2095
20951209,2095-12-09,Friday,December,2095
20951210,2095-12-10,Saturday,December,2095
20951211,2095-12-11,Sunday,December,2095
20951212,2095-12-12,Monday,December,2095
20951213,2095-12-13,Tuesday,December,2095
20951214,2095-12-14,Wednesday,December,2095
20951215,2095-12-15,Thursday,December,2095
20951216,2095-12-16,Friday,December,2095
20951217,2095-12-17,Saturday,December,2095
20951218,2095-12-18,Sunday,December,2095
20951219,2095-12-19,Monday,December,2095
20951220,2095-12-20,Tuesday,December,2095
20951221,2095-12-21,Wednesday,December,2095
20951222,2095-12-22,Thursday,December,2095
20951223,2095-12-23,Friday,December,2095
20951224,2095-12-24,Saturday,December,2095
20951225,2095-12-25,Sunday,December,2095
20951226,2095-12-26,Monday,December,2095
20951227,2095-12-27,Tuesday,December,2095
20951228,2095-12-28,Wednesday,December,2095
20951229,2095-12-29,Thursday,December,2095
20951230,2095-12-30,Friday,December,2095
20951231,2095-12-31,Saturday,December,2095
20960101,2096-01-01,Sunday,January,2096
20960102,2096-01-02,Monday,January,2096
20960103,2096-01-03,Tuesday,January,2096
20960104,2096-01-04,Wednesday,January,2096
20960105,2096-01-05,Thursday,January,2096
20960106,2096-01-06,Friday,January,2096
20960107,2096-01-07,Saturday,January,2096
20960108,2096-01-08,Sunday,January,2096
20960109,2096-01-09,Monday,January,2096
20960110,2096-01-10,Tuesday,January,2096
20960111,2096-01-11,Wednesday,January,2096
20960112,2096-01-12,Thursday,January,2096
20960113,2096-01-13,Friday,January,2096
20960114,2096-01-14,Saturday,January,2096
20960115,2096-01-15,Sunday,January,2096
20960116,2096-01-16,Monday,January,2096
20960117,2096-01-17,Tuesday,January,2096
20960118,2096-01-18,Wednesday,January,2096
20960119,2096-01-19,Thursday,January,2096
20960120,2096-01-20,Friday,January,2096
20960121,2096-01-21,Saturday,January,2096
20960122,2096-01-22,Sunday,January,2096
20960123,2096-01-23,Monday,January,2096
20960124,2096-01-24,Tuesday,January,2096
20960125,2096-01-25,Wednesday,January,2096
20960126,2096-01-26,Thursday,January,2096
20960127,2096-01-27,Friday,January,2096
20960128,2096-01-28,Saturday,January,2096
20960129,2096-01-29,Sunday,January,2096
20960130,2096-01-30,Monday,January,2096
20960131,2096-01-31,Tuesday,January,2096
20960201,2096-02-01,Wednesday,February,2096
20960202,2096-02-02,Thursday,February,2096
20960203,2096-02-03,Friday,February,2096
20960204,2096-02-04,Saturday,February,2096
20960205,2096-02-05,Sunday,February,2096
20960206,2096-02-06,Monday,February,2096
20960207,2096-02-07,Tuesday,February,2096
20960208,2096-02-08,Wednesday,February,2096
20960209,2096-02-09,Thursday,February,2096
20960210,2096-02-10,Friday,February,2096
20960211,2096-02-11,Saturday,February,2096
20960212,2096-02-12,Sunday,February,2096
20960213,2096-02-13,Monday,February,2096
20960214,2096-02-14,Tuesday,February,2096
20960215,2096-02-15,Wednesday,February,2096
20960216,2096-02-16,Thursday,February,2096
20960217,2096-02-17,Friday,February,2096
20960218,2096-02-18,Saturday,February,2096
20960219,2096-02-19,Sunday,February,2096
20960220,2096-02-20,Monday,February,2096
20960221,2096-02-21,Tuesday,February,2096
20960222,2096-02-22,Wednesday,February,2096
20960223,2096-02-23,Thursday,February,2096
20960224,2096-02-24,Friday,February,2096
20960225,2096-02-25,Saturday,February,2096
20960226,2096-02-26,Sunday,February,2096
20960227,2096-02-27,Monday,February,2096
20960228,2096-02-28,Tuesday,February,2096
20960229,2096-02-29,Wednesday,February,2096
20960301,2096-03-01,Thursday,March,2096
20960302,2096-03-02,Friday,March,2096
20960303,2096-03-03,Saturday,March,2096
20960304,2096-03-04,Sunday,March,2096
20960305,2096-03-05,Monday,March,2096
20960306,2096-03-06,Tuesday,March,2096
20960307,2096-03-07,Wednesday,March,2096
20960308,2096-03-08,Thursday,March,2096
20960309,2096-03-09,Friday,March,2096
20960310,2096-03-10,Saturday,March,2096
20960311,2096-03-11,Sunday,March,2096
20960312,2096-03-12,Monday,March,2096
20960313,2096-03-13,Tuesday,March,2096
20960314,2096-03-14,Wednesday,March,2096
20960315,2096-03-15,Thursday,March,2096
20960316,2096-03-16,Friday,March,2096
20960317,2096-03-17,Saturday,March,2096
20960318,2096-03-18,Sunday,March,2096
20960319,2096-03-19,Monday,March,2096
20960320,2096-03-20,Tuesday,March,2096
20960321,2096-03-21,Wednesday,March,2096
20960322,2096-03-22,Thursday,March,2096
20960323,2096-03-23,Friday,March,2096
20960324,2096-03-24,Saturday,March,2096
20960325,2096-03-25,Sunday,March,2096
20960326,2096-03-26,Monday,March,2096
20960327,2096-03-27,Tuesday,March,2096
20960328,2096-03-28,Wednesday,March,2096
20960329,2096-03-29,Thursday,March,2096
20960330,2096-03-30,Friday,March,2096
20960331,2096-03-31,Saturday,March,2096
20960401,2096-04-01,Sunday,April,2096
20960402,2096-04-02,Monday,April,2096
20960403,2096-04-03,Tuesday,April,2096
20960404,2096-04-04,Wednesday,April,2096
20960405,2096-04-05,Thursday,April,2096
20960406,2096-04-06,Friday,April,2096
20960407,2096-04-07,Saturday,April,2096
20960408,2096-04-08,Sunday,April,2096
20960409,2096-04-09,Monday,April,2096
20960410,2096-04-10,Tuesday,April,2096
20960411,2096-04-11,Wednesday,April,2096
20960412,2096-04-12,Thursday,April,2096
20960413,2096-04-13,Friday,April,2096
20960414,2096-04-14,Saturday,April,2096
20960415,2096-04-15,Sunday,April,2096
20960416,2096-04-16,Monday,April,2096
20960417,2096-04-17,Tuesday,April,2096
20960418,2096-04-18,Wednesday,April,2096
20960419,2096-04-19,Thursday,April,2096
20960420,2096-04-20,Friday,April,2096
20960421,2096-04-21,Saturday,April,2096
20960422,2096-04-22,Sunday,April,2096
20960423,2096-04-23,Monday,April,2096
20960424,2096-04-24,Tuesday,April,2096
20960425,2096-04-25,Wednesday,April,2096
20960426,2096-04-26,Thursday,April,2096
20960427,2096-04-27,Friday,April,2096
20960428,2096-04-28,Saturday,April,2096
20960429,2096-04-29,Sunday,April,2096
20960430,2096-04-30,Monday,April,2096
20960501,2096-05-01,Tuesday,May,2096
20960502,2096-05-02,Wednesday,May,2096
20960503,2096-05-03,Thursday,May,2096
20960504,2096-05-04,Friday,May,2096
20960505,2096-05-05,Saturday,May,2096
20960506,2096-05-06,Sunday,May,2096
20960507,2096-05-07,Monday,May,2096
20960508,2096-05-08,Tuesday,May,2096
20960509,2096-05-09,Wednesday,May,2096
20960510,2096-05-10,Thursday,May,2096
20960511,2096-05-11,Friday,May,2096
20960512,2096-05-12,Saturday,May,2096
20960513,2096-05-13,Sunday,May,2096
20960514,2096-05-14,Monday,May,2096
20960515,2096-05-15,Tuesday,May,2096
20960516,2096-05-16,Wednesday,May,2096
20960517,2096-05-17,Thursday,May,2096
20960518,2096-05-18,Friday,May,2096
20960519,2096-05-19,Saturday,May,2096
20960520,2096-05-20,Sunday,May,2096
20960521,2096-05-21,Monday,May,2096
20960522,2096-05-22,Tuesday,May,2096
20960523,2096-05-23,Wednesday,May,2096
20960524,2096-05-24,Thursday,May,2096
20960525,2096-05-25,Friday,May,2096
20960526,2096-05-26,Saturday,May,2096
20960527,2096-05-27,Sunday,May,2096
20960528,2096-05-28,Monday,May,2096
20960529,2096-05-29,Tuesday,May,2096
20960530,2096-05-30,Wednesday,May,2096
20960531,2096-05-31,Thursday,May,2096
20960601,2096-06-01,Friday,June,2096
20960602,2096-06-02,Saturday,June,2096
20960603,2096-06-03,Sunday,June,2096
20960604,2096-06-04,Monday,June,2096
20960605,2096-06-05,Tuesday,June,2096
20960606,2096-06-06,Wednesday,June,2096
20960607,2096-06-07,Thursday,June,2096
20960608,2096-06-08,Friday,June,2096
20960609,2096-06-09,Saturday,June,2096
20960610,2096-06-10,Sunday,June,2096
20960611,2096-06-11,Monday,June,2096
20960612,2096-06-12,Tuesday,June,2096
20960613,2096-06-13,Wednesday,June,2096
20960614,2096-06-14,Thursday,June,2096
20960615,2096-06-15,Friday,June,2096
20960616,2096-06-16,Saturday,June,2096
20960617,2096-06-17,Sunday,June,2096
20960618,2096-06-18,Monday,June,2096
20960619,2096-06-19,Tuesday,June,2096
20960620,2096-06-20,Wednesday,June,2096
20960621,2096-06-21,Thursday,June,2096
20960622,2096-06-22,Friday,June,2096
20960623,2096-06-23,Saturday,June,2096
20960624,2096-06-24,Sunday,June,2096
20960625,2096-06-25,Monday,June,2096
20960626,2096-06-26,Tuesday,June,2096
20960627,2096-06-27,Wednesday,June,2096
20960628,2096-06-28,Thursday,June,2096
20960629,2096-06-29,Friday,June,2096
20960630,2096-06-30,Saturday,June,2096
20960701,2096-07-01,Sunday,July,2096
20960702,2096-07-02,Monday,July,2096
20960703,2096-07-03,Tuesday,July,2096
20960704,2096-07-04,Wednesday,July,2096
20960705,2096-07-05,Thursday,July,2096
20960706,2096-07-06,Friday,July,2096
20960707,2096-07-07,Saturday,July,2096
20960708,2096-07-08,Sunday,July,2096
20960709,2096-07-09,Monday,July,2096
20960710,2096-07-10,Tuesday,July,2096
20960711,2096-07-11,Wednesday,July,2096
20960712,2096-07-12,Thursday,July,2096
20960713,2096-07-13,Friday,July,2096
20960714,2096-07-14,Saturday,July,2096
20960715,2096-07-15,Sunday,July,2096
20960716,2096-07-16,Monday,July,2096
20960717,2096-07-17,Tuesday,July,2096
20960718,2096-07-18,Wednesday,July,2096
20960719,2096-07-19,Thursday,July,2096
20960720,2096-07-20,Friday,July,2096
20960721,2096-07-21,Saturday,July,2096
20960722,2096-07-22,Sunday,July,2096
20960723,2096-07-23,Monday,July,2096
20960724,2096-07-24,Tuesday,July,2096
20960725,2096-07-25,Wednesday,July,2096
20960726,2096-07-26,Thursday,July,2096
20960727,2096-07-27,Friday,July,2096
20960728,2096-07-28,Saturday,July,2096
20960729,2096-07-29,Sunday,July,2096
20960730,2096-07-30,Monday,July,2096
20960731,2096-07-31,Tuesday,July,2096
20960801,2096-08-01,Wednesday,August,2096
20960802,2096-08-02,Thursday,August,2096
20960803,2096-08-03,Friday,August,2096
20960804,2096-08-04,Saturday,August,2096
20960805,2096-08-05,Sunday,August,2096
20960806,2096-08-06,Monday,August,2096
20960807,2096-08-07,Tuesday,August,2096
20960808,2096-08-08,Wednesday,August,2096
20960809,2096-08-09,Thursday,August,2096
20960810,2096-08-10,Friday,August,2096
20960811,2096-08-11,Saturday,August,2096
20960812,2096-08-12,Sunday,August,2096
20960813,2096-08-13,Monday,August,2096
20960814,2096-08-14,Tuesday,August,2096
20960815,2096-08-15,Wednesday,August,2096
20960816,2096-08-16,Thursday,August,2096
20960817,2096-08-17,Friday,August,2096
20960818,2096-08-18,Saturday,August,2096
20960819,2096-08-19,Sunday,August,2096
20960820,2096-08-20,Monday,August,2096
20960821,2096-08-21,Tuesday,August,2096
20960822,2096-08-22,Wednesday,August,2096
20960823,2096-08-23,Thursday,August,2096
20960824,2096-08-24,Friday,August,2096
20960825,2096-08-25,Saturday,August,2096
20960826,2096-08-26,Sunday,August,2096
20960827,2096-08-27,Monday,August,2096
20960828,2096-08-28,Tuesday,August,2096
20960829,2096-08-29,Wednesday,August,2096
20960830,2096-08-30,Thursday,August,2096
20960831,2096-08-31,Friday,August,2096
20960901,2096-09-01,Saturday,September,2096
20960902,2096-09-02,Sunday,September,2096
20960903,2096-09-03,Monday,September,2096
20960904,2096-09-04,Tuesday,September,2096
20960905,2096-09-05,Wednesday,September,2096
20960906,2096-09-06,Thursday,September,2096
20960907,2096-09-07,Friday,September,2096
20960908,2096-09-08,Saturday,September,2096
20960909,2096-09-09,Sunday,September,2096
20960910,2096-09-10,Monday,September,2096
20960911,2096-09-11,Tuesday,September,2096
20960912,2096-09-12,Wednesday,September,2096
20960913,2096-09-13,Thursday,September,2096
20960914,2096-09-14,Friday,September,2096
20960915,2096-09-15,Saturday,September,2096
20960916,2096-09-16,Sunday,September,2096
20960917,2096-09-17,Monday,September,2096
20960918,2096-09-18,Tuesday,September,2096
20960919,2096-09-19,Wednesday,September,2096
20960920,2096-09-20,Thursday,September,2096
20960921,2096-09-21,Friday,September,2096
