Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g
Energy Drink O 53,168.9,6.99,France,2.7
Energy Drink J 50,219.7,8.52,Canada,9.6
Energy Drink D 88,282.5,9.66,Canada,17.9
Energy Drink Y 4,294.2,4.98,Canada,26.0
Energy Drink S 74,144.9,6.15,USA,23.6
Energy Drink T 75,53.7,2.28,France,22.6
Energy Drink B 20,257.0,5.72,Canada,31.4
Energy Drink E 50,156.4,1.36,Germany,5.3
Energy Drink B 41,199.4,7.91,Germany,45.2
Energy Drink T 53,60.8,5.51,South Korea,35.5
Energy Drink K 59,118.4,3.81,UK,30.5
Energy Drink C 22,208.5,2.44,USA,26.1
Energy Drink P 12,263.2,2.2,USA,39.5
Energy Drink P 31,260.7,4.46,Germany,16.9
Energy Drink T 39,161.3,2.24,Japan,9.2
Energy Drink K 6,156.6,9.16,UK,30.4
Energy Drink I 68,130.7,6.04,Canada,48.3
Energy Drink G 79,50.6,9.33,UK,31.6
Energy Drink V 84,215.6,7.28,South Korea,44.5
Energy Drink A 16,138.6,6.67,Germany,4.5
Energy Drink O 31,250.0,8.47,Canada,38.4
Energy Drink K 40,209.0,2.1,France,17.1
Energy Drink U 78,292.8,4.38,Germany,32.3
Energy Drink W 31,79.6,1.74,Canada,29.4
Energy Drink B 58,277.2,3.15,UK,6.7
Energy Drink P 35,272.6,6.18,France,42.2
Energy Drink T 55,184.1,5.51,USA,29.2
Energy Drink C 72,232.2,5.68,Japan,2.3
Energy Drink Q 61,185.4,8.39,UK,21.3
Energy Drink S 56,72.5,9.72,France,27.9
Energy Drink M 45,290.8,7.86,Germany,41.3
Energy Drink J 97,62.7,4.71,USA,16.7
Energy Drink Q 52,296.3,7.58,USA,31.4
Energy Drink D 16,69.8,1.2,Canada,31.9
Energy Drink E 42,94.3,8.49,South Korea,35.8
Energy Drink B 55,271.5,1.21,Japan,1.3
Energy Drink Q 88,190.2,9.14,France,26.8
Energy Drink Q 34,295.1,6.02,South Korea,13.5
Energy Drink I 100,223.2,2.05,Canada,39.9
Energy Drink G 60,62.5,7.72,South Korea,25.1
Energy Drink N 33,283.7,10.0,USA,2.9
Energy Drink C 4,291.9,5.91,UK,11.8
Energy Drink F 35,225.5,6.28,UK,26.0
Energy Drink G 82,161.8,7.73,France,23.4
Energy Drink E 43,120.4,8.76,South Korea,6.0
Energy Drink Y 75,153.1,1.64,South Korea,46.7
Energy Drink J 29,82.7,9.31,Canada,22.3
Energy Drink X 72,83.5,2.53,South Korea,10.3
Energy Drink G 92,66.2,9.3,Japan,15.6
Energy Drink B 70,198.4,9.86,Germany,36.2
Energy Drink S 52,179.9,5.59,France,3.6
Energy Drink W 10,192.7,4.9,USA,20.5
Energy Drink G 4,190.0,8.2,Japan,0.5
Energy Drink K 64,227.1,2.28,South Korea,14.5
Energy Drink W 23,110.8,7.15,UK,5.3
Energy Drink O 33,59.5,5.02,USA,23.4
Energy Drink D 26,258.2,9.83,France,16.7
Energy Drink Q 71,273.1,8.23,Germany,38.3
Energy Drink U 49,168.5,3.35,UK,7.8
Energy Drink G 68,81.7,9.04,South Korea,24.1
Energy Drink B 26,50.6,3.68,France,1.9
Energy Drink W 87,169.4,2.99,South Korea,22.4
Energy Drink R 4,99.7,2.86,USA,4.2
Energy Drink O 73,256.1,3.46,UK,13.7
Energy Drink T 15,125.4,3.28,UK,48.1
Energy Drink A 86,134.2,7.95,Germany,20.7
Energy Drink M 91,211.1,7.91,South Korea,33.5
Energy Drink Q 85,212.9,4.02,South Korea,18.7
Energy Drink V 22,220.1,1.68,Canada,33.0
Energy Drink V 69,107.7,5.37,Japan,30.1
Energy Drink B 70,172.9,3.04,USA,20.9
Energy Drink G 1,113.8,4.11,Canada,45.8
Energy Drink X 92,137.1,9.8,Germany,25.1
Energy Drink M 83,98.3,2.9,Japan,7.0
Energy Drink O 64,59.3,5.83,South Korea,44.9
Energy Drink F 12,297.8,8.64,France,30.2
Energy Drink Y 39,153.0,4.44,Canada,38.4
Energy Drink H 40,212.4,8.81,Germany,32.5
Energy Drink J 87,179.6,1.91,Canada,28.3
Energy Drink A 94,213.4,9.06,Canada,45.2
Energy Drink K 96,192.3,3.52,Japan,7.0
Energy Drink G 62,200.6,8.52,France,15.6
Energy Drink I 22,251.4,7.07,UK,36.2
Energy Drink N 16,265.9,4.4,Canada,22.2
Energy Drink Q 27,78.0,7.88,Japan,49.4
Energy Drink F 90,89.8,8.97,South Korea,40.6
Energy Drink U 95,55.6,3.18,South Korea,39.9
Energy Drink N 93,290.2,8.96,Germany,35.9
Energy Drink A 62,102.4,8.92,Canada,22.8
Energy Drink V 98,101.0,4.85,USA,33.7
Energy Drink Y 78,147.9,7.7,Japan,24.4
Energy Drink A 13,81.0,7.75,Japan,8.2
Energy Drink Z 10,104.3,9.5,Japan,26.0
Energy Drink U 18,250.8,9.19,Canada,35.3
Energy Drink E 82,77.4,1.29,France,34.7
Energy Drink U 19,61.4,1.5,South Korea,49.8
Energy Drink O 74,198.4,9.86,USA,38.8
Energy Drink N 74,63.4,2.98,Japan,25.4
Energy Drink N 68,214.1,2.5,Germany,8.4
Energy Drink N 17,157.5,3.9,Japan,8.2
Energy Drink W 10,119.7,4.09,Canada,37.2
Energy Drink K 63,74.3,5.84,Canada,9.7
Energy Drink A 90,290.5,2.06,Germany,42.6
Energy Drink I 46,93.7,8.65,USA,4.4
Energy Drink D 25,99.5,9.17,UK,37.4
Energy Drink R 45,221.4,1.65,Canada,15.6
Energy Drink P 44,113.4,7.67,France,49.4
Energy Drink I 73,69.5,8.34,UK,39.7
Energy Drink V 42,185.7,4.17,Japan,37.3
Energy Drink K 50,68.0,5.16,Canada,28.5
Energy Drink J 83,120.4,2.01,South Korea,46.6
Energy Drink Q 91,149.5,4.89,USA,22.2
Energy Drink E 2,147.9,3.94,South Korea,12.8
Energy Drink J 73,72.6,7.27,South Korea,2.6
Energy Drink R 58,133.9,5.06,Canada,31.2
Energy Drink E 55,133.4,2.95,South Korea,19.0
Energy Drink O 55,164.1,8.95,Canada,10.5
Energy Drink E 92,168.8,8.92,Germany,2.4
Energy Drink D 94,201.0,8.27,South Korea,16.0
Energy Drink P 54,59.3,7.23,France,37.4
Energy Drink E 93,181.1,3.31,France,17.7
Energy Drink Q 5,273.9,3.01,South Korea,2.0
Energy Drink D 23,187.7,2.1,Canada,38.2
Energy Drink S 65,242.2,1.02,Canada,4.0
Energy Drink T 39,190.0,8.47,UK,19.3
Energy Drink O 66,57.3,8.96,Japan,2.0
Energy Drink K 11,158.2,4.5,France,1.1
Energy Drink E 34,116.5,7.19,UK,44.9
Energy Drink B 40,244.7,3.62,USA,40.1
Energy Drink K 50,127.1,5.73,USA,15.8
Energy Drink T 2,224.8,5.6,UK,5.7
Energy Drink M 2,239.5,2.43,Canada,15.9
Energy Drink D 63,101.6,9.36,South Korea,37.2
Energy Drink B 39,166.0,3.61,Germany,24.2
Energy Drink J 56,71.7,3.65,UK,16.9
Energy Drink F 77,55.1,2.53,Germany,38.9
Energy Drink D 17,147.7,5.85,South Korea,40.5
Energy Drink H 7,214.7,6.46,Germany,22.4
Energy Drink D 33,271.7,6.96,France,36.5
Energy Drink D 69,287.7,5.56,France,45.5
Energy Drink N 41,80.6,9.81,South Korea,8.1
Energy Drink K 81,261.1,4.78,South Korea,41.8
Energy Drink T 63,244.0,3.36,Japan,48.4
Energy Drink S 16,163.7,1.83,Japan,46.9
Energy Drink U 62,256.7,5.71,France,27.3
Energy Drink W 21,75.7,8.03,Canada,39.1
Energy Drink E 88,124.8,3.75,Canada,43.5
Energy Drink T 44,81.9,1.56,Japan,45.5
Energy Drink C 87,119.2,9.21,France,13.7
Energy Drink T 26,142.5,1.01,USA,17.7
Energy Drink V 52,156.4,8.83,USA,14.9
Energy Drink W 44,84.9,9.7,France,37.5
Energy Drink O 3,83.9,6.31,South Korea,29.7
Energy Drink W 44,184.5,2.96,Canada,26.3
Energy Drink B 57,119.7,7.86,South Korea,19.9
Energy Drink X 21,286.8,5.93,UK,34.3
Energy Drink N 8,63.1,6.69,Canada,49.5
Energy Drink X 17,263.6,2.3,Canada,2.7
Energy Drink W 90,130.0,8.86,South Korea,32.1
Energy Drink I 83,138.0,3.79,South Korea,40.5
Energy Drink R 46,89.4,3.18,South Korea,34.4
Energy Drink C 2,105.3,5.05,UK,27.9
Energy Drink R 23,147.6,7.97,Canada,6.2
Energy Drink M 80,295.3,8.45,UK,48.3
Energy Drink J 1,295.0,5.91,Germany,10.9
Energy Drink Z 56,130.8,1.9,South Korea,40.3
Energy Drink T 86,84.5,9.18,USA,18.0
Energy Drink X 81,76.1,9.48,Japan,29.0
Energy Drink R 48,130.8,2.22,USA,27.7
Energy Drink W 41,136.2,1.09,Japan,0.4
Energy Drink A 63,197.4,1.67,South Korea,24.0
Energy Drink S 69,176.0,7.34,South Korea,22.4
Energy Drink I 41,138.7,2.65,USA,21.8
Energy Drink E 28,260.6,6.15,Canada,1.3
Energy Drink B 73,157.2,3.7,Japan,45.6
Energy Drink Z 93,226.5,8.14,USA,29.7
Energy Drink M 12,141.9,5.98,South Korea,32.9
Energy Drink S 90,150.2,9.11,Japan,43.6
Energy Drink U 33,206.6,3.17,UK,3.6
Energy Drink M 20,234.7,6.8,France,12.7
Energy Drink L 84,286.3,8.15,Germany,10.9
Energy Drink S 19,83.6,1.81,South Korea,33.6
Energy Drink Z 58,286.2,3.58,UK,16.9
Energy Drink I 100,206.6,5.55,Canada,5.5
Energy Drink R 5,209.0,9.63,USA,27.4
Energy Drink H 62,214.0,8.36,France,47.6
Energy Drink R 45,139.9,5.08,South Korea,17.5
Energy Drink B 62,291.3,4.21,Germany,41.6
Energy Drink O 36,299.5,1.04,South Korea,32.6
Energy Drink K 32,132.1,7.44,Japan,25.7
Energy Drink P 16,73.4,8.15,South Korea,3.7
Energy Drink B 16,281.2,2.25,Japan,3.4
Energy Drink P 37,54.4,7.03,UK,34.1
Energy Drink Q 63,180.9,4.47,France,13.5
Energy Drink L 45,278.4,7.85,South Korea,35.7
Energy Drink C 42,51.0,8.19,UK,20.3
Energy Drink J 48,178.4,4.72,Japan,39.4
Energy Drink Z 89,285.3,1.2,Japan,21.8
